14,1429708044109
14,7689708044109
15,4279708044109
16,1199708044109
16,8469708044109
17,6119708044109
18,4159708044109
19,2619708044109
20,1499708044109
21,0839708044109
22,0669708044109
23,0989708044109
24,1839708044109
25,3249708044109
26,5249708044109
27,7859708044109
29,1119708044109
30,5059708044109
31,9709708044109
33,5109708044109
35,1299708044109
36,8319708044109
38,6219708044109
40,5029708044109
42,4809708044109
44,5599708044109
46,7459708044109
49,0439708044109
51,4589708044109
53,9989708044109
56,6679708044109
59,4749708044109
62,4249708044109
65,5269708044109
68,7879708044109
72,2159708044109
75,8199708044109
79,6079708044109
83,5909708044109
87,7779708044109
92,1789708044109
96,8059708044108
101,670970804411
106,784970804411
112,160970804411
