64,7275146469319
58,500885668277
52,5942601954837
47,0076387416048
41,741021924935
36,794410497454
32,1678053830228
27,8612077294686
23,8746189808322
20,2080409795102
16,861476113795
13,8349275362319
11,1283994959042
8,74189786059351
6,67543096872616
4,92901108269395
3,50265700483092
2,39639910813824
1,61028985507246
1,14442834138486
0,999026915113872
1,17463768115942
1,67328502415459
2,5131884057971
3,5668115942029
5,04671497584541
6,82536231884058
8,92097308488613
11,3355716586151
14,0697101449275
17,1236008918618
20,4973429951691
24,1909889173061
28,2045690312738
32,5381021394065
37,1916005040958
42,1650724637681
47,4585238862051
53,0719590204898
59,0053810191678
65,2587922705314
71,8321946169772
78,725589502546
85,938978075065
93,4723612583952
