12,9621150394692
13,6259367108716
14,324943276518
15,0591347364083
15,832029579967
16,643627807194
17,4962750777056
18,3934898809261
19,3364450466639
20,3286590643431
21,3701319339639
22,4655549747587
23,6184466761519
24,8288070381436
26,1013273799663
27,4395261910443
28,8469219608021
30,3258603488559
31,8810326744383
33,5159574269736
35,2341530958862
37,0403110004087
38,9391224597736
40,9352787932134
43,0346441497687
45,2407370188641
47,5605943793481
49,9989075504535
52,5627135110289
55,2578764101151
58,0902603967526
61,0692481094066
64,1995308673096
67,4916641387347
70,9515120727226
74,5896301375464
78,4142281418632
82,434688724138
86,6615673526439
91,1042466658459
95,7756277916337
100,68626619828
105,847890183867
111,274573706091
116,980390722651
