12,8402136
13,4977886426329
14,1899891422367
14,918846617318
15,6839945144916
16,4876431464174
17,3315796725683
18,2203946867733
19,1559975197748
20,1380216157623
21,1696036271001
22,2548543241216
23,3972592064102
24,5961028452101
25,8554960770682
27,1822397732641
28,5768938216131
30,0423504445204
31,5827204016913
33,2022366863905
34,9036693521686
36,6922343842951
38,5731476932295
40,5514463618517
42,6311190024397
44,8171460332923
47,1144990052599
49,5306042152745
52,0702543647662
54,7396483779409
57,5457326460941
60,4958023983869
63,5980313749243
66,8581297484156
70,2867171121138
73,8904299516908
77,679822351891
81,6625792792226
85,849010439881
90,2502951897221
94,877604011314
99,7421729167471
104,854758026989
110,231007163741
115,884178969529
