53,8684977174553
53,628446472665
51,6485029987417
48,0008444574089
42,9810612952217
37,096773201337
31,0075934715883
25,4593737700706
21,187472057916
18,8236764355409
18,8072796212218
21,3184217885464
26,2355030405231
33,1355617821407
41,3354573647091
49,966330375651
58,0484171353027
64,5813571455297
68,6785412909343
69,7018736634343
67,3540761429448
61,7206884333837
53,2851224338448
42,8845314678117
31,6265688482343
20,7768672676317
11,6122253108091
5,27491078661624
2,6285620682915
4,14113938742342
9,81152749676501
19,1141049899293
30,976464627035
44,016767270477
57,747673654057
70,3899645038569
79,8437811957051
84,9888225157326
85,1618142479955
80,2033238023848
70,5098854978491
57,0243861135686
41,1505789344863
24,6109803299076
9,26305437650682
