52,5457317621842
52,5082270231528
50,74730186747
47,3177013321358
42,4823379006922
36,7085812148697
30,6143680222067
24,9116559884547
20,3171297394986
17,471333167927
16,8713373794266
18,8455710514398
23,5241384071861
30,6475027262879
39,3261345179822
48,3415524140628
56,6171268436348
63,27430396877
67,5702678018274
68,9381659568638
67,0750312631766
62,0062203357612
54,1277526295645
44,1811908956714
33,1870874935426
22,3479938406456
12,9127305859558
6,04718775331818
2,74030506577563
3,79713421456564
9,31793866028711
19,9054298254153
36,2239170838153
48,3234467025159
60,1062443147129
70,9715616359081
79,5151054273946
84,5119622152902
85,1014729755869
80,9252326185151
72,181410509996
59,6257527990418
44,501459599362
28,4153980185571
13,1806153700146
