64,7415325908381
58,5063763076211
52,5918437663377
46,9980488763317
41,7251327868146
36,7732719453057
32,1426889497118
27,8336672427116
23,8465710405117
20,1818721946849
16,8401855964982
13,8223130869985
11,1292890472015
8,76239788826339
6,72306032225129
5,01225511251506
3,62844219724473
2,56110416720279
1,77503299753961
1,1990263490405
0,816906545220064
0,84
1,45690654522006
2,4790263490405
3,69503299753961
5,12110416720279
6,82844219724473
8,85225511251506
11,2030603222513
13,8823978882634
16,8892890472015
20,2223130869985
23,8801855964982
27,8618721946849
32,1665710405117
36,7936672427116
41,7426889497118
47,0132719453057
52,6051327868146
58,5180488763317
64,7518437663377
71,3063763076212
78,1815325908381
85,377219917984
92,8933622547122
