2,972
2,88719393840058
2,70958226218494
2,45338944539642
2,14211079125936
1,81015778518152
1,49531709176294
1,24005635343563
1,07543754765814
1,01979144629598
1,06739291740353
1,20591341528631
1,4291360959558
1,7228796271047
2,05736163637844
2,38679881316748
2,66616108277147
2,86397393482649
2,96454290603098
2,96608931147688
2,86617828549879
2,67542895665593
2,40998080274497
2,09256509773606
1,760441821042
1,45211665779898
1,20838688088284
1,05979243975967
1,02111767521737
1,08275248689459
1,23482076956763
1,46935281485553
1,77087221898633
2,10787222855135
2,43277287382719
2,70173475933701
2,88581602673408
2,97138609523533
2,95734198184945
2,84361415208574
2,63986284327027
2,3639462721223
2,04300619526772
1,71138515370724
1,41070811696214
