3,0038206642956
3,00120148637612
2,88070583944763
2,64301371019542
2,30416661508553
1,91155877962633
1,53798565130195
1,2459202940726
1,04294306915888
0,940238475329352
0,946298076195287
1,07519401719717
1,33159733167961
1,70132694086917
2,06999258807078
2,28291245699429
2,50514483074059
2,7376298695386
2,91845091835793
3,01139507367182
2,99065875574114
2,85217893873374
2,59872719869122
2,2466423846409
1,85155885137899
1,4881919683481
1,20906403172146
1,02077670188614
0,934633215007545
0,957406835029612
1,1066484390061
1,37951053756754
1,76116450285161
2,10974248088354
2,3135454922337
2,54112466960447
2,76945021309906
2,93885042019137
3,01575656271578
2,97816391345285
2,82112323082056
2,54990638029322
2,18947609246729
1,79281670040429
1,44101088835142
