3,15587047306484
3,07954156046534
2,8734276493436
2,56967337940402
2,20977099462127
1,83949605257238
1,49606901064849
1,21208779840728
1,0074953635975
0,901138222336494
0,90448731723057
1,0280770236637
1,27900142803762
1,6373789960033
2,02589401100907
2,37023610779747
2,6786035410503
2,93922014933389
3,10887523990688
3,15390500472406
3,05639720430946
2,8327045566085
2,51880636672068
2,15382315543423
1,78482870834633
1,44883102628391
1,17541039225248
0,984681226230689
0,894933607014878
0,915224470179682
1,05831504240182
1,32673715095552
1,69470667592464
2,07972853909946
2,42008427222694
2,72227338844932
2,9715334441953
3,1242927076035
3,14814638773859
3,03099875136535
2,7905134251358
2,46467330297457
2,0979709353217
1,73155060576681
1,40339931585766
