2,05853648116794
2,06352121353167
2,07051433662006
2,07749812378999
2,08649003500882
2,09647523002658
2,10744803885153
2,12042412310382
2,13538857749604
2,15235061462425
2,17130355129718
2,19223748523773
2,21616037249484
2,24206177548003
2,2699428978231
2,30080505992956
2,33363565895995
2,36844516368064
2,40522725914441
2,44397968337367
2,48269739736945
2,5223917059325
2,56205524464079
2,60069676408654
2,63933498555625
2,67595495492449
2,71057477602385
2,74319665712901
2,77382534987552
2,80146949645115
2,8271362076464
2,85082317694706
2,87153033408028
2,89026548817364
2,90701980999733
2,92179821118638
2,93460133311195
2,94542267960819
2,95526673493277
2,96413110913027
2,97101092629419
2,97791231989575
2,98281579189918
2,98773966508682
2,99167097916725
