53,6162898550725
53,4124707246377
51,4900834782609
47,9165750724638
42,9777194202899
37,1694736231884
31,1367431884058
25,6148162318841
21,3294492753623
18,9107988405797
18,8014701449275
21,1944533333333
25,9871350724638
32,7775292753623
40,8916069565217
49,452212173913
57,4737831884058
63,9755594202899
68,0978550724638
69,2145889855073
67,0228614492754
61,5904591304348
53,3751234782609
43,1839176811594
32,0962110144928
21,3511744927536
12,2070272463768
5,79805333333333
2,99121043478261
4,27397217391304
9,68540753623188
18,7834156521739
30,6865913043478
44,149724057971
57,6994933333333
69,7906411594203
78,9861855072464
84,1260846376812
84,4678353623188
79,7949437681159
70,4527907246377
57,3346643478261
41,7936707246377
25,5078423188406
10,2980823188406
