5624,91288551835
7156,88007571335
17763,4756197299
6356,16425853998
10253,4897176588
17598,5803927258
2834,84026307077
2955,15280864146
8678,93541054276
8377,86885447847
6184,5700834067
9988,22831484127
7563,67040444912
9395,44124149883
17058,3149819166
6158,91260183654
6852,2227205869
12849,5091585994
2176,08140040445
796,209676830075
11331,5773135679
6574,80011336275
6263,93754474796
5633,42653385782
9464,41542739903
7953,7219881968
8844,35154184449
12697,0685078462
2892,62701911002
