68,3418579546317
61,3835884838648
54,7439712220393
48,4503418809758
42,5407847026834
37,0608923509448
32,0549354344495
27,5524464563019
23,5557106431119
20,0358352735426
16,9409202066761
14,2118388599616
11,7969376087497
9,65983677003157
7,78011376317376
6,14987852464314
4,76929196499602
3,64273922136834
2,77616875860094
2,17548638909312
1,84571070151701
1,79062390966473
2,01274322126805
2,51352805509087
3,29380556421847
4,35442976604669
5,69717245845025
7,32575787660481
9,24679784613825
11,4702212495035
14,0087655687409
16,8763629138415
20,0857840230111
23,6463825540481
27,5628058487147
31,8350395105047
36,4595088926197
41,4306118022472
46,7421168003907
52,3881370757903
58,3636486189163
64,6646596053268
71,288168074609
78,2320192608344
85,4947341556893
