64,9927272727273
58,7527272727273
52,8327272727273
47,2327272727273
41,9527272727273
36,9927272727273
32,3527272727273
28,0327272727273
24,0327272727273
20,3527272727273
16,9927272727273
13,9527272727273
11,2327272727273
8,83272727272728
6,75272727272727
4,99272727272727
3,55272727272727
2,43272727272727
1,63272727272727
1,15272727272727
0,992727272727272
1,15272727272727
1,63272727272727
2,43272727272727
3,55272727272727
4,99272727272727
6,75272727272727
8,83272727272727
11,2327272727273
13,9527272727273
16,9927272727273
20,3527272727273
24,0327272727273
28,0327272727273
32,3527272727273
36,9927272727273
41,9527272727273
47,2327272727273
52,8327272727273
58,7527272727273
64,9927272727273
71,5527272727273
78,4327272727273
85,6327272727273
93,1527272727273
