67,5776386251884
61,042959174567
54,8485979634784
48,9966715961258
43,4894169375655
38,3291693200836
33,5183262015706
29,0592902196541
24,9543832619959
21,2057200064509
17,8150251224142
14,7833727076483
12,1108193991248
9,79589412817809
7,83489881741271
6,22096882117893
4,94284808235133
3,9833716173442
3,31776202711982
2,91214027777258
2,72336797433152
2,70306255934931
2,81249910091528
3,06064849935345
3,56500604264448
4,54494782073362
6,12500604264448
8,18064849935345
10,4924991009153
12,9430625593493
15,5233679743315
18,2721402777726
21,2377620271198
24,4633716173442
27,9828480823513
31,8209688211789
35,9948988174127
40,5158941281781
45,3908193991248
50,6233727076483
56,2150251224142
62,1657200064509
68,4743832619959
75,139290219654
82,1583262015706
