64,8618972209721
58,6357688779786
52,731099877985
47,1480668684193
41,88686501214
36,9477070955033
32,3308206213857
28,0364416629414
24,0648036373256
20,4161182453671
17,0905444514295
14,0881392507926
11,4087804878049
9,05204583594766
7,01702031764486
5,30198122664723
3,90386283468147
2,81732484076433
2,03319975330245
1,53656623702475
1,30776957163959
1,33838314203475
1,66829268292683
2,37674283074518
3,48873888687606
4,96378624471379
6,76307339252162
8,87082802547771
11,2846570500363
14,0068094413561
17,0404261808163
20,3883177774909
24,0526829268293
28,0351333348744
32,3368005341504
36,9584495873941
41,9005767946201
47,1634868126956
52,7473508182529
58,6522491137997
64,8782016832582
71,4251897329836
78,2931706466795
85,4820882107995
92,9918794892411
