68,8254545454545
62,3818181818182
56,2581818181818
50,4545454545455
44,9709090909091
39,8072727272727
34,9636363636364
30,44
26,2363636363636
22,3527272727273
18,7890909090909
15,5454545454545
12,6218181818182
10,0181818181818
7,73454545454545
5,77090909090909
4,12727272727273
2,80363636363636
1,8
1,11636363636364
0,752727272727273
0,709090909090909
0,985454545454545
1,58181818181818
2,49818181818182
3,73454545454545
5,29090909090909
7,16727272727273
9,36363636363636
11,88
14,7163636363636
17,8727272727273
21,3490909090909
25,1454545454545
29,2618181818182
33,6981818181818
38,4545454545455
43,5309090909091
48,9272727272727
54,6436363636364
60,68
67,0363636363636
73,7127272727273
80,7090909090909
88,0254545454546
