12,8463261680296
13,5053389409807
14,1975234978051
14,9261970168903
15,6913594982362
16,495222394101
17,3411028828721
18,2301066906786
19,1655509959078
20,1474357985597
21,1801840031508
22,2671127880685
23,4082221533126
24,6079350033997
25,8695685167172
27,1964398716522
28,5907605204631
30,0569533676664
31,5983355916493
33,2182243707991
34,9210426096325
36,7112132126657
38,5931590844152
40,5724088555267
42,6522797043874
44,839405987772
47,138210610197
49,555327928437
52,0962865731377
54,7666151749445
57,5751595428903
60,5263425814917
63,6301158259106
66,8920079067927
70,3219703592998
73,9277432663358
77,7181724369336
81,7032094062552
85,8916999833336
90,2958071555888
94,9254824581831
99,7917831524074
104,907977951811
110,287335569944
115,942018994225
