52,5928285884001
53,571799769931
52,9636127783301
50,6656819081748
46,7721650155985
41,5946504001664
35,6410716318329
29,5822630286452
24,1741317658066
20,1631779584019
18,1716320748625
18,5925829218531
21,5210136020585
26,7576372274518
33,8527779408549
42,1298631625895
50,6885028575057
58,4975955037259
64,5921638815049
68,227350426127
68,9138435925525
66,4110194708606
60,7731601805973
52,4011109309252
42,0568763719837
30,8182137591886
19,9728443876703
10,8817618446552
4,79061599628387
2,58367877346093
4,54773501450414
10,3269973047077
19,2674718229017
30,8993808979472
44,7268912302607
58,8265354208935
70,9009794139102
79,5259179926507
84,0201564297448
84,0100313631471
79,2914992917907
70,0297956782776
56,9418334743285
41,2940592686501
24,763725396066
