9469,20052468055
6658,65807064605
16532,3958436206
10278,8039548567
7709,59905766263
17901,8566769662
5684,60371139645
6313,76319574187
12927,3930046406
6810,27131101404
6852,69768037459
11245,1019398423
12017,977609539
7547,20700455631
11806,3861776928
10153,8660931295
8270,60852711934
12682,0738395866
6345,54460597999
2944,17632530449
10085,6919103913
7770,31766271306
5097,52686493058
6923,43716554454
7350,40068419941
9375,85066349768
6812,69619502416
9844,392605951
3750,51446619748
