6497,47358959229
5380,30300432518
17709,3391691848
5107,21686125988
7536,51525157602
20009,3962564995
3644,67262446901
3687,02288194972
6532,52207854185
6477,75881455817
7824,93510855675
10303,1553480316
10082,6419383907
7045,10622942911
13038,3978398033
7454,73544402706
8441,20437258645
15326,041920615
2631,91732919745
769,966353752253
9698,56891365179
8720,86210732979
4730,44560505215
4641,36402897202
7316,73201878818
8158,62593043065
7236,41256494544
9574,43884862211
2181,39821082502
