2,0594749375648
2,06443696850817
2,0714114100771
2,07836101679172
2,08732294149569
2,09727256097191
2,10819760584277
2,12113497442292
2,13604803622447
2,15294933807108
2,17183913909742
2,19270593780321
2,21656170026846
2,24238455065232
2,27018697492202
2,30098056380043
2,33373415575574
2,368471168647
2,40519287283602
2,44389050586061
2,48255764337549
2,52222426685477
2,56187345260393
2,60050741547165
2,63916160392671
2,67580272668508
2,71045593931354
2,74312840711452
2,77381125741684
2,80151165251388
2,82724212743099
2,85099388887722
2,87175901261079
2,89055628041995
2,90737094053721
2,92220208800514
2,93505524700085
2,9459232018713
2,95581142087221
2,96471320386334
2,97162216708266
2,97855586500362
2,98348422297935
2,98843077744571
2,99238357981409
