12,8560776362515
13,5137306720284
14,2060489898576
14,9330325352695
15,6967841062192
16,5004513046674
17,3450863937774
18,233841396696
19,1667174900538
20,1479159332909
21,1805853374087
22,2647301570038
23,40455163838
24,6031986969155
25,8638242605838
27,1885304096135
28,5815186256025
30,0459398992346
31,5849467639804
33,2027407783776
34,9035235869281
36,6914975284061
38,5719148684033
40,5479279153511
42,625839454371
44,8098511976407
47,1062665123626
49,5203376945872
52,05731795733
54,7256103735248
57,5294175906293
60,4781941138044
63,5771922889963
66,8358669973274
70,2615713376909
73,8627099497023
77,6487370222863
81,6280568329679
85,8122246837256
90,2106951155906
94,833973680133
99,6946659827779
104,80537793015
110,177665552352
115,825185450983
