2,03843459706787
2,04391643074864
2,05188236990307
2,05984264644448
2,06978971806533
2,08121218636044
2,09313277668407
2,10751644206156
2,12435260658735
2,1431518050206
2,16390975003046
2,186622512098
2,21274285018913
2,24080080535078
2,27033648723048
2,30325289815343
2,33809666821745
2,37442661481664
2,41269294639941
2,45289527605768
2,49222087901116
2,53211005391823
2,57200273108617
2,61011099502505
2,64824658645726
2,68404292779469
2,71713052612604
2,74828955899772
2,77751320669272
2,80343587980963
2,8274180858571
2,84981308233022
2,8688985860678
2,8860254753545
2,90153934925273
2,91508044577657
2,92664526940149
2,93623049913652
2,9451733868661
2,95346810765649
2,9594311063575
2,9657393453639
2,97005405960655
2,97437154736102
2,97802979528185
