51,2385707775198
52,00809930685
51,3192803784946
48,9932949378357
45,1329133981828
39,8838862888838
33,9400358762432
27,9497615673792
22,66658378066
18,8617689200672
17,2946847190143
18,5422452496335
23,0969410732035
31,0839548556595
38,755311268997
47,4945870716178
53,0615538802329
58,3925202427612
63,2625247456559
66,5157181007527
67,0536060728874
64,5665266526266
58,904684227461
50,5179423844772
40,1880012954383
28,9842077201898
18,2313732423689
9,1893836230584
2,88598565535289
0,474767944087014
3,88423603044818
16,4342479440489
38,0626852270474
54,9395866646426
62,5621727011153
66,4864139471913
71,8647853409098
77,7124194397398
81,9237302657195
82,0900026896332
77,3318858929691
67,925698767784
54,7218885603248
39,0745701731594
22,672426065852
