12,7592776238806
13,4295116380653
14,1334171709433
14,8714606010538
15,6454666838641
16,4588427136812
17,312479240508
18,2094189398805
19,150024544827
20,1382449295632
21,1774720062094
22,2674500539725
23,4125313201937
24,6160785336182
25,880837099224
27,2091672421163
28,6052520600872
30,0723225892235
31,6133916275518
33,2327896893365
34,9346735110962
36,7231826906166
38,6035833469621
40,5791124830605
42,6559730517743
44,8385481173166
47,1328534460401
49,5443931229999
52,0782698527099
54,7429232381168
57,542594811204
60,4864967111473
63,5802845859772
66,832911539792
70,2521660252147
73,8460767872553
77,6243504098829
81,5952643954636
85,7702847983138
90,1589634217176
94,7716454198754
99,6210982420365
104,719699874076
110,07901369518
115,712786610043
