63,498268255879
57,5809206171209
51,9605516334307
46,6372507621793
41,6111122510427
36,8822347874209
32,4507207793899
28,3166750658249
24,4802027382019
20,9414055666678
17,7003762013388
14,7571887583544
12,1118833851725
9,76444048803477
7,71473652801814
5,96246539494525
4,50699168617322
3,34705916417334
2,48016119473747
1,90101858848421
1,59725770250969
1,533694131955
1,56298708590679
-0,565729442970822
5,44069339111593
5,91441245870694
7,30379321083775
9,12205763276971
11,2972024395042
13,8097492751151
16,6541428352959
19,8303023484742
23,3411690196596
27,1920030215284
31,3903888821163
35,9466730470152
40,8748163119724
46,1937935159708
51,9298403023284
58,1201258970162
64,818978757092
72,1089692026438
80,1219024315645
89,0818488828245
99,4029037969703
