53,0789976458561
53,9603797616326
52,0413223388284
49,9918470279345
47,1654805012093
40,5522386565976
34,0899453603653
28,171919603704
23,0153846468363
19,933351379767
19,6938506251411
19,199750149561
22,4647798727663
28,8607845455529
35,7414399665535
44,2445918484121
51,5478727188396
59,5411146117494
66,4552652111765
69,3403844784503
68,049938029082
66,3062850465907
59,1314904238034
50,9052391829717
41,459015400994
29,3739714498448
19,6975762456873
11,1943921461996
4,04803724432715
2,71820711578586
6,44132024447807
10,178639537406
21,3750326900022
33,7231109082338
46,7469425073357
59,6243038700116
72,9920416088923
81,4101516898786
83,1941087037253
83,6151987673495
78,5550631108653
68,5863828358232
57,5472272908263
41,8334617988777
23,3937282338561
