10717,2169634709
9716,50588025946
17648,4336315723
11144,7444075529
9991,58729375318
20204,4182689271
11094,5341277506
4024,39171955537
12975,7375551404
10317,753680989
10907,2226061867
10343,6569931589
10187,6659662739
9515,29116538086
14889,8068309866
9801,65193960583
11915,3708964391
11332,512697719
6688,37902908887
2252,02373877075
7568,99917331221
11041,67149302
5608,94134587229
7298,34167622243
8874,69867159097
9552,58663242196
9689,54963735645
10137,0035394788
5280,00609662827
