8663,51168807539
8757,81809396851
17338,7208466103
9912,46837865402
9646,4937872625
19538,4328369441
4216,41469252702
4045,21254834436
12973,0150946999
7973,41107841224
5519,3524188837
13470,0929547438
12840,3864196224
7477,88697342087
9698,56122892956
9859,27059060152
11046,9903865148
12485,456346378
3125,82667747486
-2205,99465426673
11971,1065335537
7673,56925603628
5912,58752706142
8177,94743232445
7874,92537850089
9376,28994412772
8394,71925279108
9401,155962398
4842,82338112494
