2,83081257630102
2,82296718890378
2,71296619001864
2,51031542991348
2,23513326566671
1,91756299507509
1,59149748462763
1,29495636131999
1,0598943326706
0,915935999204049
0,880257587153319
0,958546490444664
1,14269167372365
1,40802830714318
1,72079641138135
2,04181535535744
2,3390815355508
2,58528787692126
2,75641536020148
2,83678292826405
2,81289411185182
2,68795422027752
2,47345979328993
2,18938075621097
1,86797146525744
1,54404379595725
1,25459146140808
1,03165951189167
0,903749323268128
0,884851006366702
0,980474954283617
1,17800419381752
1,45228742300828
1,769
2,08870848260146
2,37999748470401
2,61649802005595
2,7748120618847
2,83987448844013
2,80098503976545
2,66113730203152
2,43376177390318
2,14283521749584
1,81851736949309
1,49774417783317
