52,6101599210035
52,603105743526
50,8999193288088
47,5410178128826
42,7707722209688
37,0367893964328
30,9466081446492
25,2160071917974
20,5884894864798
17,7494008209109
17,236772622686
19,3563561425886
24,1188340667394
31,1905382142503
39,8022879957805
48,8157342166192
57,0395929836695
63,5108877227368
67,5689569936021
68,766799719913
66,8481889135281
61,8169189059985
54,0129435363326
44,115798552974
33,0945640614548
22,1220902375976
12,4527783180722
5,31610275996037
1,87444614589287
3,45414085370023
11,1361098312383
19,3141418437781
30,5783044922212
44,1858103169218
59,5061884940961
72,1363530070927
80,2727615417963
84,4257855805239
84,5477452994663
80,2575768442404
71,5873389104156
59,1424212759604
44,0458371660347
27,8090760565049
12,1700470845397
